expval,cluId,light,session,cellType
0.019833718364410082,jp3269-30112022-0110_3,light,jp3269-30112022-0110,fs
0.038903204181480903,jp3269-30112022-0110_396,light,jp3269-30112022-0110,fs
0.036027141569057744,jp3269-30112022-0110_3,dark,jp3269-30112022-0110,fs
0.0498230481854109,jp3269-30112022-0110_396,dark,jp3269-30112022-0110,fs
0.003738550780239285,jp3269-25112022-0108_222,light,jp3269-25112022-0108,fs
0.014730346872090412,jp3269-25112022-0108_222,dark,jp3269-25112022-0108,fs
-0.065052765421484,jp3269-23112022-0108_168,light,jp3269-23112022-0108,fs
0.4894239224994463,jp3269-23112022-0108_168,dark,jp3269-23112022-0108,fs
0.0013377075562622086,jp3269-26112022-0108_3,light,jp3269-26112022-0108,fs
0.009784451537347852,jp3269-26112022-0108_3,dark,jp3269-26112022-0108,fs
0.005458990501240728,jp486-14032023-0108_662,light,jp486-14032023-0108,fs
-0.00995016244992618,jp486-14032023-0108_750,light,jp486-14032023-0108,fs
-0.012192913008190162,jp486-14032023-0108_762,light,jp486-14032023-0108,fs
-0.0034718117759462274,jp486-14032023-0108_1067,light,jp486-14032023-0108,fs
-0.0008570883924262638,jp486-14032023-0108_1257,light,jp486-14032023-0108,fs
-0.016357676557622734,jp486-14032023-0108_1347,light,jp486-14032023-0108,fs
-0.0145551522976322,jp486-14032023-0108_1544,light,jp486-14032023-0108,fs
-0.018661709270023544,jp486-14032023-0108_1566,light,jp486-14032023-0108,fs
0.006318596700161609,jp486-14032023-0108_662,dark,jp486-14032023-0108,fs
-0.008787485290938804,jp486-14032023-0108_750,dark,jp486-14032023-0108,fs
-0.018399067767664083,jp486-14032023-0108_762,dark,jp486-14032023-0108,fs
-0.015491941551833243,jp486-14032023-0108_1067,dark,jp486-14032023-0108,fs
-0.013399282404016206,jp486-14032023-0108_1257,dark,jp486-14032023-0108,fs
-0.017685405922229006,jp486-14032023-0108_1347,dark,jp486-14032023-0108,fs
-0.011590129577701346,jp486-14032023-0108_1544,dark,jp486-14032023-0108,fs
-0.02597834965556214,jp486-14032023-0108_1566,dark,jp486-14032023-0108,fs
0.027715556947378792,jp486-27032023-0110_608,light,jp486-27032023-0110,fs
0.0039246377138689795,jp486-27032023-0110_610,light,jp486-27032023-0110,fs
0.0031933475808044766,jp486-27032023-0110_800,light,jp486-27032023-0110,fs
0.07145534749151376,jp486-27032023-0110_868,light,jp486-27032023-0110,fs
0.027305967939833985,jp486-27032023-0110_870,light,jp486-27032023-0110,fs
0.024175015778486745,jp486-27032023-0110_608,dark,jp486-27032023-0110,fs
0.03183121029736701,jp486-27032023-0110_610,dark,jp486-27032023-0110,fs
0.023871276368708984,jp486-27032023-0110_800,dark,jp486-27032023-0110,fs
0.11077274375368698,jp486-27032023-0110_868,dark,jp486-27032023-0110,fs
0.03919032733629471,jp486-27032023-0110_870,dark,jp486-27032023-0110,fs
0.0038646489175996617,jp486-20032023-0108_521,light,jp486-20032023-0108,fs
-0.013215694171592246,jp486-20032023-0108_533,light,jp486-20032023-0108,fs
-0.006969983022102127,jp486-20032023-0108_686,light,jp486-20032023-0108,fs
-0.012397042121664164,jp486-20032023-0108_714,light,jp486-20032023-0108,fs
0.03715381241072055,jp486-20032023-0108_778,light,jp486-20032023-0108,fs
-0.008334039736124609,jp486-20032023-0108_854,light,jp486-20032023-0108,fs
0.02258604563376675,jp486-20032023-0108_876,light,jp486-20032023-0108,fs
0.007117558010793908,jp486-20032023-0108_970,light,jp486-20032023-0108,fs
0.0014181019192052292,jp486-20032023-0108_521,dark,jp486-20032023-0108,fs
0.007803384531739533,jp486-20032023-0108_533,dark,jp486-20032023-0108,fs
-0.0024989459654895046,jp486-20032023-0108_686,dark,jp486-20032023-0108,fs
-0.010040794651576734,jp486-20032023-0108_714,dark,jp486-20032023-0108,fs
-0.0010651684628335293,jp486-20032023-0108_778,dark,jp486-20032023-0108,fs
0.017947364078646697,jp486-20032023-0108_854,dark,jp486-20032023-0108,fs
-0.0009645542992606312,jp486-20032023-0108_876,dark,jp486-20032023-0108,fs
-0.02284467713597414,jp486-20032023-0108_970,dark,jp486-20032023-0108,fs
0.032800221696422494,jp486-15032023-0108_522,light,jp486-15032023-0108,fs
0.02855124312365526,jp486-15032023-0108_526,light,jp486-15032023-0108,fs
-0.0037329959958575997,jp486-15032023-0108_686,light,jp486-15032023-0108,fs
0.002663514096296504,jp486-15032023-0108_706,light,jp486-15032023-0108,fs
-0.01950433274819597,jp486-15032023-0108_866,light,jp486-15032023-0108,fs
-0.033268704138765634,jp486-15032023-0108_912,light,jp486-15032023-0108,fs
-0.007299287653584732,jp486-15032023-0108_1022,light,jp486-15032023-0108,fs
-0.019770115852039975,jp486-15032023-0108_1066,light,jp486-15032023-0108,fs
-0.011439069846159895,jp486-15032023-0108_1230,light,jp486-15032023-0108,fs
0.007052971011124102,jp486-15032023-0108_1262,light,jp486-15032023-0108,fs
0.000968450094484714,jp486-15032023-0108_1310,light,jp486-15032023-0108,fs
-0.02211301899203205,jp486-15032023-0108_1368,light,jp486-15032023-0108,fs
0.013033859530360719,jp486-15032023-0108_1553,light,jp486-15032023-0108,fs
0.04766236573941301,jp486-15032023-0108_522,dark,jp486-15032023-0108,fs
0.02888827407891519,jp486-15032023-0108_526,dark,jp486-15032023-0108,fs
-0.02550346539413325,jp486-15032023-0108_686,dark,jp486-15032023-0108,fs
-0.025240896570273424,jp486-15032023-0108_706,dark,jp486-15032023-0108,fs
-0.02725071481916113,jp486-15032023-0108_866,dark,jp486-15032023-0108,fs
-0.004381231169860018,jp486-15032023-0108_912,dark,jp486-15032023-0108,fs
-0.0023336444902845132,jp486-15032023-0108_1022,dark,jp486-15032023-0108,fs
-0.014679866301152643,jp486-15032023-0108_1066,dark,jp486-15032023-0108,fs
0.01660674971999343,jp486-15032023-0108_1230,dark,jp486-15032023-0108,fs
0.005938853703394667,jp486-15032023-0108_1262,dark,jp486-15032023-0108,fs
-0.007454489985994076,jp486-15032023-0108_1310,dark,jp486-15032023-0108,fs
-0.002869590363069193,jp486-15032023-0108_1368,dark,jp486-15032023-0108,fs
0.009485258059780514,jp486-15032023-0108_1553,dark,jp486-15032023-0108,fs
-0.030037615979933874,jp486-13032023-0108_203,light,jp486-13032023-0108,fs
-0.05545896788465603,jp486-13032023-0108_530,light,jp486-13032023-0108,fs
0.021043951706886554,jp486-13032023-0108_550,light,jp486-13032023-0108,fs
-0.01589099447427698,jp486-13032023-0108_610,light,jp486-13032023-0108,fs
-0.05852677701357588,jp486-13032023-0108_812,light,jp486-13032023-0108,fs
-0.0005738596992734886,jp486-13032023-0108_840,light,jp486-13032023-0108,fs
-0.010649750508310546,jp486-13032023-0108_850,light,jp486-13032023-0108,fs
0.0040379834694652325,jp486-13032023-0108_905,light,jp486-13032023-0108,fs
0.005291297252663534,jp486-13032023-0108_953,light,jp486-13032023-0108,fs
0.026159240415870984,jp486-13032023-0108_957,light,jp486-13032023-0108,fs
-0.013909266034063925,jp486-13032023-0108_1033,light,jp486-13032023-0108,fs
-0.009686655649659174,jp486-13032023-0108_203,dark,jp486-13032023-0108,fs
-0.026636673265707674,jp486-13032023-0108_530,dark,jp486-13032023-0108,fs
0.01577478250220125,jp486-13032023-0108_550,dark,jp486-13032023-0108,fs
-0.00820427802861375,jp486-13032023-0108_610,dark,jp486-13032023-0108,fs
-0.06240852128899767,jp486-13032023-0108_812,dark,jp486-13032023-0108,fs
-0.003699236003696013,jp486-13032023-0108_840,dark,jp486-13032023-0108,fs
0.007680559896471907,jp486-13032023-0108_850,dark,jp486-13032023-0108,fs
0.005959874091539475,jp486-13032023-0108_905,dark,jp486-13032023-0108,fs
0.007197056293745399,jp486-13032023-0108_953,dark,jp486-13032023-0108,fs
0.030755713622133432,jp486-13032023-0108_957,dark,jp486-13032023-0108,fs
0.007531926164595868,jp486-13032023-0108_1033,dark,jp486-13032023-0108,fs
0.017183069677206887,jp486-16032023-0108_629,light,jp486-16032023-0108,fs
0.015734397604004115,jp486-16032023-0108_635,light,jp486-16032023-0108,fs
0.03726407140635664,jp486-16032023-0108_659,light,jp486-16032023-0108,fs
-0.005414313300600468,jp486-16032023-0108_920,light,jp486-16032023-0108,fs
0.008103875034998268,jp486-16032023-0108_996,light,jp486-16032023-0108,fs
-0.0038635688443193596,jp486-16032023-0108_1076,light,jp486-16032023-0108,fs
0.0004497025546467418,jp486-16032023-0108_1260,light,jp486-16032023-0108,fs
0.0032559690583471353,jp486-16032023-0108_1312,light,jp486-16032023-0108,fs
0.015427719265972127,jp486-16032023-0108_1458,light,jp486-16032023-0108,fs
0.0012744020477420948,jp486-16032023-0108_629,dark,jp486-16032023-0108,fs
0.009986275938199191,jp486-16032023-0108_635,dark,jp486-16032023-0108,fs
0.03337878153103187,jp486-16032023-0108_659,dark,jp486-16032023-0108,fs
-0.020318144427495896,jp486-16032023-0108_920,dark,jp486-16032023-0108,fs
-0.009544129263049638,jp486-16032023-0108_996,dark,jp486-16032023-0108,fs
-0.0022849570071839685,jp486-16032023-0108_1076,dark,jp486-16032023-0108,fs
0.010325953895903201,jp486-16032023-0108_1260,dark,jp486-16032023-0108,fs
-0.012601621550379295,jp486-16032023-0108_1312,dark,jp486-16032023-0108,fs
-0.001034561589380384,jp486-16032023-0108_1458,dark,jp486-16032023-0108,fs
0.03346079980818077,jp486-26032023-0108_763,light,jp486-26032023-0108,fs
0.01182863291313437,jp486-26032023-0108_1035,light,jp486-26032023-0108,fs
0.01194616807369999,jp486-26032023-0108_1068,light,jp486-26032023-0108,fs
0.03593942057733492,jp486-26032023-0108_1074,light,jp486-26032023-0108,fs
0.007021565900897036,jp486-26032023-0108_763,dark,jp486-26032023-0108,fs
-0.004004025311145085,jp486-26032023-0108_1035,dark,jp486-26032023-0108,fs
0.042510957959666196,jp486-26032023-0108_1068,dark,jp486-26032023-0108,fs
0.03402958067291933,jp486-26032023-0108_1074,dark,jp486-26032023-0108,fs
-0.017011839258117483,jp486-18032023-0108_604,light,jp486-18032023-0108,fs
-0.02224168227781752,jp486-18032023-0108_794,light,jp486-18032023-0108,fs
0.00013764130581466258,jp486-18032023-0108_972,light,jp486-18032023-0108,fs
-0.009746581444698078,jp486-18032023-0108_988,light,jp486-18032023-0108,fs
0.0035266251501921806,jp486-18032023-0108_1224,light,jp486-18032023-0108,fs
0.0009106066158307756,jp486-18032023-0108_1256,light,jp486-18032023-0108,fs
-0.03936527543222857,jp486-18032023-0108_1380,light,jp486-18032023-0108,fs
0.014112999104409326,jp486-18032023-0108_1388,light,jp486-18032023-0108,fs
0.016427482380254148,jp486-18032023-0108_604,dark,jp486-18032023-0108,fs
0.0022511337465329815,jp486-18032023-0108_794,dark,jp486-18032023-0108,fs
1.0670388340727831e-07,jp486-18032023-0108_972,dark,jp486-18032023-0108,fs
-0.012450478488511173,jp486-18032023-0108_988,dark,jp486-18032023-0108,fs
0.019889411577394753,jp486-18032023-0108_1224,dark,jp486-18032023-0108,fs
-0.01834414411674027,jp486-18032023-0108_1256,dark,jp486-18032023-0108,fs
-0.017744317838291397,jp486-18032023-0108_1380,dark,jp486-18032023-0108,fs
0.05043688505237965,jp486-18032023-0108_1388,dark,jp486-18032023-0108,fs
-0.012195914498557956,jp486-22032023-0108_386,light,jp486-22032023-0108,fs
-0.01386374800118654,jp486-22032023-0108_402,light,jp486-22032023-0108,fs
-0.004353241240561375,jp486-22032023-0108_613,light,jp486-22032023-0108,fs
-0.0012671282293017013,jp486-22032023-0108_837,light,jp486-22032023-0108,fs
0.01251837724910215,jp486-22032023-0108_882,light,jp486-22032023-0108,fs
0.018136718493962364,jp486-22032023-0108_961,light,jp486-22032023-0108,fs
0.011853729509561902,jp486-22032023-0108_1075,light,jp486-22032023-0108,fs
0.005666334266910371,jp486-22032023-0108_1081,light,jp486-22032023-0108,fs
0.00566675733863578,jp486-22032023-0108_386,dark,jp486-22032023-0108,fs
0.0053149046994929745,jp486-22032023-0108_402,dark,jp486-22032023-0108,fs
-0.005469368677943822,jp486-22032023-0108_613,dark,jp486-22032023-0108,fs
0.03989240259319637,jp486-22032023-0108_837,dark,jp486-22032023-0108,fs
0.010147878434388798,jp486-22032023-0108_882,dark,jp486-22032023-0108,fs
0.03409026554946434,jp486-22032023-0108_961,dark,jp486-22032023-0108,fs
0.022593727271142037,jp486-22032023-0108_1075,dark,jp486-22032023-0108,fs
0.030218806750409156,jp486-22032023-0108_1081,dark,jp486-22032023-0108,fs
-0.01596179301166425,jp486-24032023-0108_340,light,jp486-24032023-0108,fs
0.02945005428774581,jp486-24032023-0108_614,light,jp486-24032023-0108,fs
-0.02215541889221076,jp486-24032023-0108_616,light,jp486-24032023-0108,fs
0.013158974371372366,jp486-24032023-0108_340,dark,jp486-24032023-0108,fs
0.028981698944716153,jp486-24032023-0108_614,dark,jp486-24032023-0108,fs
0.01757826441617614,jp486-24032023-0108_616,dark,jp486-24032023-0108,fs
-0.02301211741703749,jp486-03032023-0108_490,light,jp486-03032023-0108,fs
-0.0007447466821263965,jp486-03032023-0108_570,light,jp486-03032023-0108,fs
0.010035481230381052,jp486-03032023-0108_590,light,jp486-03032023-0108,fs
-0.027830234519717754,jp486-03032023-0108_654,light,jp486-03032023-0108,fs
-0.06269491353407515,jp486-03032023-0108_705,light,jp486-03032023-0108,fs
0.015600167197324676,jp486-03032023-0108_783,light,jp486-03032023-0108,fs
-0.07194705095878942,jp486-03032023-0108_785,light,jp486-03032023-0108,fs
-0.029274713622972324,jp486-03032023-0108_787,light,jp486-03032023-0108,fs
-0.014959183674097896,jp486-03032023-0108_791,light,jp486-03032023-0108,fs
-0.02386587402558984,jp486-03032023-0108_490,dark,jp486-03032023-0108,fs
-0.016886557566193026,jp486-03032023-0108_570,dark,jp486-03032023-0108,fs
-0.0008501229627724697,jp486-03032023-0108_590,dark,jp486-03032023-0108,fs
-0.006070834212239926,jp486-03032023-0108_654,dark,jp486-03032023-0108,fs
-0.012924138055728143,jp486-03032023-0108_705,dark,jp486-03032023-0108,fs
-0.015445835196891414,jp486-03032023-0108_783,dark,jp486-03032023-0108,fs
-0.068128947106615,jp486-03032023-0108_785,dark,jp486-03032023-0108,fs
-0.007249428027650551,jp486-03032023-0108_787,dark,jp486-03032023-0108,fs
-0.00010438977351225237,jp486-03032023-0108_791,dark,jp486-03032023-0108,fs
-0.007148579648481211,jp486-07032023-0108_463,light,jp486-07032023-0108,fs
0.023326237099134978,jp486-07032023-0108_585,light,jp486-07032023-0108,fs
0.011692843585578188,jp486-07032023-0108_599,light,jp486-07032023-0108,fs
-0.004385319576545313,jp486-07032023-0108_607,light,jp486-07032023-0108,fs
-0.07083674634753029,jp486-07032023-0108_859,light,jp486-07032023-0108,fs
0.0030257259109416584,jp486-07032023-0108_905,light,jp486-07032023-0108,fs
-0.003638762777271437,jp486-07032023-0108_923,light,jp486-07032023-0108,fs
0.009064718648985204,jp486-07032023-0108_1035,light,jp486-07032023-0108,fs
0.004929689624559569,jp486-07032023-0108_1101,light,jp486-07032023-0108,fs
-0.011079246323181122,jp486-07032023-0108_1109,light,jp486-07032023-0108,fs
-0.014856917773835396,jp486-07032023-0108_1147,light,jp486-07032023-0108,fs
-0.004329192828952688,jp486-07032023-0108_1187,light,jp486-07032023-0108,fs
-0.003607933608931637,jp486-07032023-0108_463,dark,jp486-07032023-0108,fs
0.015850774012950666,jp486-07032023-0108_585,dark,jp486-07032023-0108,fs
-0.007338466525668102,jp486-07032023-0108_599,dark,jp486-07032023-0108,fs
0.011619078011498772,jp486-07032023-0108_607,dark,jp486-07032023-0108,fs
-0.06608790276468203,jp486-07032023-0108_859,dark,jp486-07032023-0108,fs
-0.005613387882148615,jp486-07032023-0108_905,dark,jp486-07032023-0108,fs
-0.011995463086257156,jp486-07032023-0108_923,dark,jp486-07032023-0108,fs
0.006824472891003868,jp486-07032023-0108_1035,dark,jp486-07032023-0108,fs
-0.01993934863605414,jp486-07032023-0108_1101,dark,jp486-07032023-0108,fs
-0.01488688736703518,jp486-07032023-0108_1109,dark,jp486-07032023-0108,fs
-0.004939361444425894,jp486-07032023-0108_1147,dark,jp486-07032023-0108,fs
-0.0062567642605172395,jp486-07032023-0108_1187,dark,jp486-07032023-0108,fs
0.005588633821257596,jp486-19032023-0108_523,light,jp486-19032023-0108,fs
-0.02510439762585199,jp486-19032023-0108_629,light,jp486-19032023-0108,fs
-0.016662569494278554,jp486-19032023-0108_665,light,jp486-19032023-0108,fs
0.0005716984670147761,jp486-19032023-0108_763,light,jp486-19032023-0108,fs
-0.00022527841359299317,jp486-19032023-0108_811,light,jp486-19032023-0108,fs
0.010640294306399999,jp486-19032023-0108_907,light,jp486-19032023-0108,fs
-0.030726162802202306,jp486-19032023-0108_985,light,jp486-19032023-0108,fs
0.00036296225054975546,jp486-19032023-0108_993,light,jp486-19032023-0108,fs
0.028379596555297898,jp486-19032023-0108_1127,light,jp486-19032023-0108,fs
0.01528800049444962,jp486-19032023-0108_1175,light,jp486-19032023-0108,fs
-0.007575647714235733,jp486-19032023-0108_523,dark,jp486-19032023-0108,fs
-0.014984819140107231,jp486-19032023-0108_629,dark,jp486-19032023-0108,fs
0.0020527490242060868,jp486-19032023-0108_665,dark,jp486-19032023-0108,fs
-0.0003900412043048873,jp486-19032023-0108_763,dark,jp486-19032023-0108,fs
-0.0013446488167307056,jp486-19032023-0108_811,dark,jp486-19032023-0108,fs
0.02000840289467128,jp486-19032023-0108_907,dark,jp486-19032023-0108,fs
0.00038598872845863454,jp486-19032023-0108_985,dark,jp486-19032023-0108,fs
0.00010853772523126458,jp486-19032023-0108_993,dark,jp486-19032023-0108,fs
0.012548546710693049,jp486-19032023-0108_1127,dark,jp486-19032023-0108,fs
0.018131682171376312,jp486-19032023-0108_1175,dark,jp486-19032023-0108,fs
0.03287539150417523,jp486-10032023-0108_559,light,jp486-10032023-0108,fs
-0.019596878959541313,jp486-10032023-0108_610,light,jp486-10032023-0108,fs
0.01565554674403717,jp486-10032023-0108_622,light,jp486-10032023-0108,fs
0.0008485732259264126,jp486-10032023-0108_881,light,jp486-10032023-0108,fs
0.03392641796996689,jp486-10032023-0108_887,light,jp486-10032023-0108,fs
0.014842037257264067,jp486-10032023-0108_897,light,jp486-10032023-0108,fs
0.016665671965116136,jp486-10032023-0108_1107,light,jp486-10032023-0108,fs
0.029792842623303607,jp486-10032023-0108_1236,light,jp486-10032023-0108,fs
0.02245552888749013,jp486-10032023-0108_1240,light,jp486-10032023-0108,fs
0.011416187213047527,jp486-10032023-0108_1263,light,jp486-10032023-0108,fs
-0.01281989339818649,jp486-10032023-0108_1315,light,jp486-10032023-0108,fs
0.014395838831922582,jp486-10032023-0108_559,dark,jp486-10032023-0108,fs
-0.015709495380740467,jp486-10032023-0108_610,dark,jp486-10032023-0108,fs
-0.0027404590728001906,jp486-10032023-0108_622,dark,jp486-10032023-0108,fs
-0.007854009004982627,jp486-10032023-0108_881,dark,jp486-10032023-0108,fs
-0.016987691177805235,jp486-10032023-0108_887,dark,jp486-10032023-0108,fs
-0.012996007095239896,jp486-10032023-0108_897,dark,jp486-10032023-0108,fs
0.001421855007959598,jp486-10032023-0108_1107,dark,jp486-10032023-0108,fs
0.008758487949509118,jp486-10032023-0108_1236,dark,jp486-10032023-0108,fs
0.04721182766407037,jp486-10032023-0108_1240,dark,jp486-10032023-0108,fs
0.013853696343357268,jp486-10032023-0108_1263,dark,jp486-10032023-0108,fs
-0.003117682025364187,jp486-10032023-0108_1315,dark,jp486-10032023-0108,fs
-0.04144615874820469,jp486-06032023-0108_117,light,jp486-06032023-0108,fs
0.00756896394012576,jp486-06032023-0108_525,light,jp486-06032023-0108,fs
0.02191610783427776,jp486-06032023-0108_795,light,jp486-06032023-0108,fs
0.0030314323729867722,jp486-06032023-0108_893,light,jp486-06032023-0108,fs
-0.02403643717065232,jp486-06032023-0108_1005,light,jp486-06032023-0108,fs
-0.05614195566692005,jp486-06032023-0108_1056,light,jp486-06032023-0108,fs
-0.026098850719077017,jp486-06032023-0108_1062,light,jp486-06032023-0108,fs
-0.01937981112527881,jp486-06032023-0108_1072,light,jp486-06032023-0108,fs
-0.045140077424151354,jp486-06032023-0108_117,dark,jp486-06032023-0108,fs
-0.006247442322878881,jp486-06032023-0108_525,dark,jp486-06032023-0108,fs
-0.007652881553996313,jp486-06032023-0108_795,dark,jp486-06032023-0108,fs
0.00027748419690852403,jp486-06032023-0108_893,dark,jp486-06032023-0108,fs
0.005423333656443747,jp486-06032023-0108_1005,dark,jp486-06032023-0108,fs
-0.04360510153002286,jp486-06032023-0108_1056,dark,jp486-06032023-0108,fs
-0.025156157654177898,jp486-06032023-0108_1062,dark,jp486-06032023-0108,fs
0.010241426197490565,jp486-06032023-0108_1072,dark,jp486-06032023-0108,fs
0.009022877316577851,jp486-26022023-0108_875,light,jp486-26022023-0108,fs
-0.005841864034396872,jp486-26022023-0108_877,light,jp486-26022023-0108,fs
0.003959447906876287,jp486-26022023-0108_875,dark,jp486-26022023-0108,fs
0.016677466592653158,jp486-26022023-0108_877,dark,jp486-26022023-0108,fs
-0.014148718392557621,jp486-27022023-0108_603,light,jp486-27022023-0108,fs
-0.011908163351207209,jp486-27022023-0108_645,light,jp486-27022023-0108,fs
-0.0226811071360027,jp486-27022023-0108_661,light,jp486-27022023-0108,fs
-0.11876611318174818,jp486-27022023-0108_665,light,jp486-27022023-0108,fs
-0.014647113842346082,jp486-27022023-0108_701,light,jp486-27022023-0108,fs
-0.007353479670416739,jp486-27022023-0108_749,light,jp486-27022023-0108,fs
0.010234845150498334,jp486-27022023-0108_753,light,jp486-27022023-0108,fs
-0.0023527494043791876,jp486-27022023-0108_603,dark,jp486-27022023-0108,fs
0.020126583968543325,jp486-27022023-0108_645,dark,jp486-27022023-0108,fs
0.03860754973032218,jp486-27022023-0108_661,dark,jp486-27022023-0108,fs
0.024372925905795387,jp486-27022023-0108_665,dark,jp486-27022023-0108,fs
-0.007448689856442453,jp486-27022023-0108_701,dark,jp486-27022023-0108,fs
0.021999633044308894,jp486-27022023-0108_749,dark,jp486-27022023-0108,fs
-0.00020361295775686713,jp486-27022023-0108_753,dark,jp486-27022023-0108,fs
-0.018159711521299995,jp486-01032023-0108_611,light,jp486-01032023-0108,fs
-0.008164690656873847,jp486-01032023-0108_830,light,jp486-01032023-0108,fs
0.01910412508550655,jp486-01032023-0108_997,light,jp486-01032023-0108,fs
-0.055264070996363227,jp486-01032023-0108_1032,light,jp486-01032023-0108,fs
-0.02079439916583901,jp486-01032023-0108_1076,light,jp486-01032023-0108,fs
-0.055973629793554074,jp486-01032023-0108_1116,light,jp486-01032023-0108,fs
-0.005030204950542072,jp486-01032023-0108_1196,light,jp486-01032023-0108,fs
-0.034846514665173474,jp486-01032023-0108_1230,light,jp486-01032023-0108,fs
0.004163403098011776,jp486-01032023-0108_1232,light,jp486-01032023-0108,fs
-0.001546856973507568,jp486-01032023-0108_1234,light,jp486-01032023-0108,fs
-0.001563999326208217,jp486-01032023-0108_1236,light,jp486-01032023-0108,fs
0.03886648959233095,jp486-01032023-0108_1243,light,jp486-01032023-0108,fs
0.013424132142231272,jp486-01032023-0108_1443,light,jp486-01032023-0108,fs
-0.009032997967855585,jp486-01032023-0108_611,dark,jp486-01032023-0108,fs
-0.009406737218097823,jp486-01032023-0108_830,dark,jp486-01032023-0108,fs
-0.02132479434579871,jp486-01032023-0108_997,dark,jp486-01032023-0108,fs
0.01880141084689862,jp486-01032023-0108_1032,dark,jp486-01032023-0108,fs
0.025439721109332614,jp486-01032023-0108_1076,dark,jp486-01032023-0108,fs
0.001885756080765638,jp486-01032023-0108_1116,dark,jp486-01032023-0108,fs
-0.004787895608645363,jp486-01032023-0108_1196,dark,jp486-01032023-0108,fs
-0.026086574522550317,jp486-01032023-0108_1230,dark,jp486-01032023-0108,fs
-0.0136827930393716,jp486-01032023-0108_1232,dark,jp486-01032023-0108,fs
0.01820496234730463,jp486-01032023-0108_1234,dark,jp486-01032023-0108,fs
0.023259995653130177,jp486-01032023-0108_1236,dark,jp486-01032023-0108,fs
-0.029734230611824952,jp486-01032023-0108_1243,dark,jp486-01032023-0108,fs
-0.019170961881744022,jp486-01032023-0108_1443,dark,jp486-01032023-0108,fs
0.000596696019429154,jp486-17032023-0108_606,light,jp486-17032023-0108,fs
-0.010496230625935117,jp486-17032023-0108_720,light,jp486-17032023-0108,fs
-9.479945589608241e-05,jp486-17032023-0108_848,light,jp486-17032023-0108,fs
-0.011383639347244245,jp486-17032023-0108_874,light,jp486-17032023-0108,fs
0.006452789864407778,jp486-17032023-0108_1050,light,jp486-17032023-0108,fs
0.0020355443196812093,jp486-17032023-0108_1082,light,jp486-17032023-0108,fs
-0.0449399238159273,jp486-17032023-0108_1182,light,jp486-17032023-0108,fs
0.006947790131619775,jp486-17032023-0108_1192,light,jp486-17032023-0108,fs
-0.02090659729727682,jp486-17032023-0108_606,dark,jp486-17032023-0108,fs
-0.01668544948217876,jp486-17032023-0108_720,dark,jp486-17032023-0108,fs
-0.003787802179290303,jp486-17032023-0108_848,dark,jp486-17032023-0108,fs
0.002100769672549617,jp486-17032023-0108_874,dark,jp486-17032023-0108,fs
-0.007886156135507605,jp486-17032023-0108_1050,dark,jp486-17032023-0108,fs
-0.03467943886276961,jp486-17032023-0108_1082,dark,jp486-17032023-0108,fs
-0.012614177843392122,jp486-17032023-0108_1182,dark,jp486-17032023-0108,fs
0.014405174473374593,jp486-17032023-0108_1192,dark,jp486-17032023-0108,fs
-0.00610480494588747,jp486-02032023-0108_774,light,jp486-02032023-0108,fs
-0.006452907786087889,jp486-02032023-0108_851,light,jp486-02032023-0108,fs
-0.051131078069047,jp486-02032023-0108_944,light,jp486-02032023-0108,fs
-0.04776857244519728,jp486-02032023-0108_1094,light,jp486-02032023-0108,fs
-0.006704432673836943,jp486-02032023-0108_1291,light,jp486-02032023-0108,fs
-0.044357063002124816,jp486-02032023-0108_1363,light,jp486-02032023-0108,fs
-0.011524189264136422,jp486-02032023-0108_1371,light,jp486-02032023-0108,fs
-0.014706771971981879,jp486-02032023-0108_1375,light,jp486-02032023-0108,fs
0.005185559179538179,jp486-02032023-0108_774,dark,jp486-02032023-0108,fs
0.02202575913793153,jp486-02032023-0108_851,dark,jp486-02032023-0108,fs
-0.01209545984971348,jp486-02032023-0108_944,dark,jp486-02032023-0108,fs
0.020489316038427012,jp486-02032023-0108_1094,dark,jp486-02032023-0108,fs
0.011296108011053048,jp486-02032023-0108_1291,dark,jp486-02032023-0108,fs
-0.016867639465254346,jp486-02032023-0108_1363,dark,jp486-02032023-0108,fs
0.013853520093702791,jp486-02032023-0108_1371,dark,jp486-02032023-0108,fs
-0.020644660652826483,jp486-02032023-0108_1375,dark,jp486-02032023-0108,fs
0.0027125624318780715,jp486-05032023-0108_300,light,jp486-05032023-0108,fs
0.027393960865719325,jp486-05032023-0108_907,light,jp486-05032023-0108,fs
-0.02687886564034314,jp486-05032023-0108_977,light,jp486-05032023-0108,fs
-0.0080807455564477,jp486-05032023-0108_979,light,jp486-05032023-0108,fs
0.008788166734736348,jp486-05032023-0108_1183,light,jp486-05032023-0108,fs
-0.06035491598553581,jp486-05032023-0108_1271,light,jp486-05032023-0108,fs
0.002226716411354428,jp486-05032023-0108_1297,light,jp486-05032023-0108,fs
-0.020513550259216033,jp486-05032023-0108_1423,light,jp486-05032023-0108,fs
-0.05406561904772509,jp486-05032023-0108_1502,light,jp486-05032023-0108,fs
-0.03336836204733908,jp486-05032023-0108_1504,light,jp486-05032023-0108,fs
-0.02807982279189401,jp486-05032023-0108_1528,light,jp486-05032023-0108,fs
0.02437069932845452,jp486-05032023-0108_1544,light,jp486-05032023-0108,fs
0.04116800822687156,jp486-05032023-0108_1586,light,jp486-05032023-0108,fs
